>Enter w1:3
w 1:3
Joint command
     JT1       JT2       JT3       JT4       JT5       JT6       JT7  
     0.000     0.000   103.700     0.000     0.000    44.281     0.000
     0.000     0.000   103.700     0.000     0.000    37.669     0.000
     0.000     0.000   103.700     0.000     0.000    30.607     0.000
     0.000     0.000   103.700     0.000     0.000    24.184     0.000
     0.000     0.000   103.700     0.000     0.000    18.516     0.000
     0.000     0.000   103.700     0.000     0.000    13.603     0.000
     0.000     0.000   103.700     0.000     0.000     9.447     0.000
     0.000     0.000   103.700     0.000     0.000     6.046     0.000
     0.000     0.000   103.700     0.000     0.000     3.401     0.000
     0.000     0.000   103.661     0.000     0.000     1.511     0.000
     0.000     0.000   102.728     0.000     0.000     0.378     0.000
     0.000     0.000   100.550     0.000     0.000     0.000     0.000
     0.000     0.000    98.100     0.000     0.000     0.000     0.000
     0.000     0.000    96.856     0.000     0.000     0.378     0.000
     0.000     0.000    96.700     0.000     0.000     1.511     0.000
     0.000     0.000    96.700     0.000     0.000     3.401     0.000
     0.000     0.000    96.700     0.000     0.000     6.046     0.000
     0.000     0.000    96.700     0.000     0.000     9.447     0.000
     0.000     0.000    96.700     0.000     0.000    13.603     0.000
     0.000     0.000    96.700     0.000     0.000    18.516     0.000
     0.000     0.000    96.700     0.000     0.000    24.184     0.000
     0.000     0.000    96.700     0.000     0.000    30.607     0.000
     0.000     0.000    96.700     0.000     0.000    37.669     0.000
     0.000     0.002    96.700    -0.062     0.000    44.337     0.000
     0.000     0.014    96.700    -0.558     0.000    50.639     0.001
     0.000     0.039    96.700    -1.550     0.000    56.631     0.002
     0.000     0.077    96.700    -3.037     0.000    62.312     0.005
     0.000     0.127    96.700    -5.020     0.000    67.682     0.008
     0.000     0.190    96.700    -7.500     0.000    72.742     0.011
     0.000     0.266    96.700   -10.475     0.000    77.492     0.016
     0.000     0.354    96.700   -13.946     0.000    81.930     0.021
     0.000     0.454    96.700   -17.913     0.000    86.059     0.027
     0.000     0.565    96.700   -22.182     0.000    89.913     0.033
     0.000     0.687    96.700   -26.086     0.000    93.401     0.040
     0.000     0.820    96.700   -29.557     0.000    96.481     0.047
     0.000     0.965    96.700   -32.594     0.000    99.154     0.054
     0.000     1.122    96.700   -35.197     0.000   101.419     0.061
     0.000     1.291    96.700   -37.366     0.000   103.276     0.068
     0.000     1.473    96.700   -39.102     0.000   104.725     0.074
     0.000     1.668    96.700   -40.404     0.000   105.766     0.080
     0.000     1.877    96.700   -41.274     0.000   106.398     0.086
     0.000     2.104    96.700   -41.851     0.000   106.747     0.090
     0.000     2.357    96.700   -42.475     0.000   107.118     0.094
     0.000     2.639    96.700   -43.164     0.000   107.525     0.097
     0.000     2.949    96.700   -43.917     0.000   107.968     0.100
     0.000     3.289    96.700   -44.735     0.000   108.447     0.101
     0.000     3.659    96.700   -45.620     0.000   108.961     0.101
     0.000     4.059    96.700   -46.570     0.000   109.511     0.100
     0.000     4.492    96.700   -47.588     0.000   110.096     0.098
     0.000     4.957    96.700   -48.673     0.000   110.716     0.094
     0.000     5.456    96.700   -49.828     0.000   111.373     0.089
     0.000     5.989    96.700   -51.053     0.000   112.065     0.084
     0.000     6.557    96.700   -52.350     0.000   112.793     0.078
     0.000     7.161    96.700   -53.719     0.000   113.557     0.071
     0.000     7.803    96.700   -55.162     0.000   114.359     0.065
     0.000     8.483    96.700   -56.681     0.000   115.198     0.060
     0.000     9.203    96.700   -58.279     0.000   116.076     0.056
     0.000     9.963    96.700   -59.956     0.000   116.993     0.055
     0.000    10.766    96.700   -61.715     0.000   117.949     0.057
     0.000    11.612    96.700   -63.560     0.000   118.948     0.064
     0.000    12.504    96.700   -65.493     0.000   119.989     0.077
     0.000    13.442    96.700   -67.517     0.000   121.074     0.098
     0.000    14.430    96.700   -69.636     0.000   122.206     0.128
     0.000    15.460    96.700   -71.835     0.000   123.375     0.170
     0.000    16.507    96.700   -74.061     0.000   124.554     0.223
     0.000    17.566    96.700   -76.303     0.000   125.737     0.289
     0.000    18.631    96.700   -78.550     0.000   126.919     0.368
     0.000    19.697    96.700   -80.791     0.000   128.094     0.461
     0.000    20.759    96.700   -83.016     0.000   129.258     0.568
     0.000    21.810    96.700   -85.214     0.000   130.404     0.688
     0.000    22.846    96.700   -87.374     0.000   131.528     0.821
     0.000    23.860    96.700   -89.483     0.000   132.623     0.966
     0.000    24.847    96.700   -91.531     0.000   133.684     1.120
     0.000    25.801    96.700   -93.507     0.000   134.706     1.284
     0.000    26.717    96.700   -95.401     0.000   135.684     1.453
     0.000    27.589    96.700   -97.201     0.000   136.613     1.626
     0.000    28.412    96.700   -98.900     0.000   137.487     1.801
     0.000    29.183    96.700  -100.487     0.000   138.304     1.974
     0.000    29.898    96.700  -101.956     0.000   139.059     2.142
     0.000    30.552    96.700  -103.301     0.000   139.749     2.304
     0.000    31.145    96.700  -104.518     0.000   140.373     2.457
     0.000    31.674    96.700  -105.603     0.000   140.929     2.598
     0.000    32.138    96.700  -106.556     0.000   141.417     2.726
     0.000    32.540    96.700  -107.378     0.000   141.839     2.840
     0.000    32.879    96.700  -108.074     0.000   142.195     2.938
     0.000    33.160    96.700  -108.648     0.000   142.488     3.020
     0.000    33.384    96.700  -109.107     0.000   142.723     3.087
     0.000    33.558    96.700  -109.463     0.000   142.905     3.140
     0.000    33.686    96.700  -109.724     0.000   143.039     3.179
     0.000    33.774    96.700  -109.905     0.000   143.131     3.206
     0.000    33.830    96.700  -110.019     0.000   143.189     3.223
     0.000    33.860    96.700  -110.081     0.000   143.221     3.232
     0.000    33.873    96.700  -110.107     0.000   143.234     3.236
     0.000    33.875    96.700  -110.112     0.000   143.237     3.237
     0.000    33.875    96.700  -110.112     0.000   143.237     3.237
     0.000    33.875    96.700  -110.112     0.000   143.237     3.237
     0.000    33.875    96.700  -110.112     0.000   143.237     3.237
     0.000    33.875    97.271  -110.112     0.000   143.237     3.237
     0.000    33.875    98.843  -110.112     0.000   143.237     3.237
     0.000    33.875   100.557  -110.112     0.000   143.237     3.237
     0.000    33.875   102.414  -110.112     0.000   143.237     3.237
     0.000    33.875   103.557  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.871   103.700  -110.103     0.000   143.232     3.236
     0.000    33.855   103.700  -110.070     0.000   143.215     3.231
     0.000    33.819   103.700  -109.996     0.000   143.178     3.219
     0.000    33.755   103.700  -109.867     0.000   143.111     3.200
     0.000    33.658   103.700  -109.667     0.000   143.009     3.170
     0.000    33.519   103.700  -109.383     0.000   142.864     3.128
     0.000    33.333   103.700  -109.003     0.000   142.670     3.072
     0.000    33.095   103.700  -108.515     0.000   142.420     3.001
     0.000    32.800   103.700  -107.912     0.000   142.112     2.915
     0.000    32.445   103.700  -107.185     0.000   141.740     2.813
     0.000    32.028   103.700  -106.330     0.000   141.302     2.696
     0.000    31.547   103.700  -105.344     0.000   140.797     2.564
     0.000    31.002   103.700  -104.226     0.000   140.223     2.420
     0.000    30.394   103.700  -102.977     0.000   139.583     2.265
     0.000    29.725   103.700  -101.600     0.000   138.876     2.101
     0.000    28.996   103.700  -100.101     0.000   138.105     1.931
     0.000    28.211   103.700   -98.485     0.000   137.274     1.757
     0.000    27.375   103.700   -96.760     0.000   136.385     1.583
     0.000    26.492   103.700   -94.936     0.000   135.444     1.410
     0.000    25.566   103.700   -93.021     0.000   134.455     1.242
     0.000    24.603   103.700   -91.025     0.000   133.422     1.081
     0.000    23.609   103.700   -88.961     0.000   132.352     0.929
     0.000    22.589   103.700   -86.838     0.000   131.249     0.787
     0.000    21.549   103.700   -84.668     0.000   130.120     0.657
     0.000    20.494   103.700   -82.462     0.000   128.968     0.540
     0.000    19.431   103.700   -80.232     0.000   127.801     0.437
     0.000    18.364   103.700   -77.988     0.000   126.624     0.347
     0.000    17.300   103.700   -75.742     0.000   125.441     0.271
     0.000    16.244   103.700   -73.503     0.000   124.259     0.208
     0.000    15.201   103.700   -71.282     0.000   123.082     0.158
     0.000    14.179   103.700   -69.097     0.000   121.919     0.120
     0.000    13.203   103.700   -67.002     0.000   120.799     0.092
     0.000    12.276   103.700   -65.001     0.000   119.724     0.073
     0.000    11.396   103.700   -63.091     0.000   118.694     0.062
     0.000    10.561   103.700   -61.268     0.000   117.706     0.056
     0.000     9.769   103.700   -59.529     0.000   116.760     0.055
     0.000     9.019   103.700   -57.872     0.000   115.853     0.057
     0.000     8.309   103.700   -56.294     0.000   114.985     0.061
     0.000     7.639   103.700   -54.794     0.000   114.155     0.067
     0.000     7.007   103.700   -53.370     0.000   113.363     0.073
     0.000     6.411   103.700   -52.019     0.000   112.607     0.079
     0.000     5.852   103.700   -50.740     0.000   111.888     0.085
     0.000     5.328   103.700   -49.533     0.000   111.205     0.091
